year,month,soilm_basin_avg,source_file
2010,7,474.4912109375,NLDAS_NOAH0125_M.A201007.020.nc
2010,8,415.6254577636719,NLDAS_NOAH0125_M.A201008.020.nc
2010,9,367.74560546875,NLDAS_NOAH0125_M.A201009.020.nc
2010,10,445.7083740234375,NLDAS_NOAH0125_M.A201010.020.nc
2010,11,474.33740234375,NLDAS_NOAH0125_M.A201011.020.nc
2010,12,529.3927001953125,NLDAS_NOAH0125_M.A201012.020.nc
2011,1,548.9437866210938,NLDAS_NOAH0125_M.A201101.020.nc
2011,2,608.4391479492188,NLDAS_NOAH0125_M.A201102.020.nc
2011,3,652.111572265625,NLDAS_NOAH0125_M.A201103.020.nc
2011,4,615.9043579101562,NLDAS_NOAH0125_M.A201104.020.nc
2011,5,600.054443359375,NLDAS_NOAH0125_M.A201105.020.nc
2011,6,555.4688720703125,NLDAS_NOAH0125_M.A201106.020.nc
2011,7,528.6402587890625,NLDAS_NOAH0125_M.A201107.020.nc
2011,8,569.3915405273438,NLDAS_NOAH0125_M.A201108.020.nc
2011,9,636.435302734375,NLDAS_NOAH0125_M.A201109.020.nc
2011,10,600.7430419921875,NLDAS_NOAH0125_M.A201110.020.nc
2011,11,604.8623046875,NLDAS_NOAH0125_M.A201111.020.nc
2011,12,618.83642578125,NLDAS_NOAH0125_M.A201112.020.nc
2012,1,606.474853515625,NLDAS_NOAH0125_M.A201201.020.nc
2012,2,580.947998046875,NLDAS_NOAH0125_M.A201202.020.nc
2012,3,559.8019409179688,NLDAS_NOAH0125_M.A201203.020.nc
2012,4,542.156005859375,NLDAS_NOAH0125_M.A201204.020.nc
2012,5,567.0296020507812,NLDAS_NOAH0125_M.A201205.020.nc
2012,6,543.2680053710938,NLDAS_NOAH0125_M.A201206.020.nc
2012,7,466.34344482421875,NLDAS_NOAH0125_M.A201207.020.nc
2012,8,458.4274597167969,NLDAS_NOAH0125_M.A201208.020.nc
2012,9,442.56207275390625,NLDAS_NOAH0125_M.A201209.020.nc
2012,10,443.7992248535156,NLDAS_NOAH0125_M.A201210.020.nc
2012,11,497.35467529296875,NLDAS_NOAH0125_M.A201211.020.nc
2012,12,536.8052978515625,NLDAS_NOAH0125_M.A201212.020.nc
2013,1,589.6983642578125,NLDAS_NOAH0125_M.A201301.020.nc
2013,2,596.87451171875,NLDAS_NOAH0125_M.A201302.020.nc
2013,3,594.2677001953125,NLDAS_NOAH0125_M.A201303.020.nc
2013,4,577.3268432617188,NLDAS_NOAH0125_M.A201304.020.nc
2013,5,567.03759765625,NLDAS_NOAH0125_M.A201305.020.nc
2013,6,596.234619140625,NLDAS_NOAH0125_M.A201306.020.nc
2013,7,579.3275146484375,NLDAS_NOAH0125_M.A201307.020.nc
2013,8,554.161376953125,NLDAS_NOAH0125_M.A201308.020.nc
2013,9,501.6199951171875,NLDAS_NOAH0125_M.A201309.020.nc
2013,10,474.9367980957031,NLDAS_NOAH0125_M.A201310.020.nc
2013,11,471.12640380859375,NLDAS_NOAH0125_M.A201311.020.nc
2013,12,557.8665161132812,NLDAS_NOAH0125_M.A201312.020.nc
2014,1,606.0150146484375,NLDAS_NOAH0125_M.A201401.020.nc
2014,2,650.1046752929688,NLDAS_NOAH0125_M.A201402.020.nc
2014,3,629.407470703125,NLDAS_NOAH0125_M.A201403.020.nc
2014,4,615.2808837890625,NLDAS_NOAH0125_M.A201404.020.nc
2014,5,613.9337768554688,NLDAS_NOAH0125_M.A201405.020.nc
2014,6,555.9927368164062,NLDAS_NOAH0125_M.A201406.020.nc
2014,7,520.1334228515625,NLDAS_NOAH0125_M.A201407.020.nc
2014,8,468.9628601074219,NLDAS_NOAH0125_M.A201408.020.nc
2014,9,412.3761291503906,NLDAS_NOAH0125_M.A201409.020.nc
2014,10,408.9548034667969,NLDAS_NOAH0125_M.A201410.020.nc
2014,11,466.5074157714844,NLDAS_NOAH0125_M.A201411.020.nc
2014,12,563.3778076171875,NLDAS_NOAH0125_M.A201412.020.nc
2015,1,610.333740234375,NLDAS_NOAH0125_M.A201501.020.nc
2015,2,642.7054443359375,NLDAS_NOAH0125_M.A201502.020.nc
2015,3,669.6483764648438,NLDAS_NOAH0125_M.A201503.020.nc
2015,4,641.5734252929688,NLDAS_NOAH0125_M.A201504.020.nc
2015,5,566.9702758789062,NLDAS_NOAH0125_M.A201505.020.nc
2015,6,561.5801391601562,NLDAS_NOAH0125_M.A201506.020.nc
2015,7,544.8231201171875,NLDAS_NOAH0125_M.A201507.020.nc
2015,8,472.78363037109375,NLDAS_NOAH0125_M.A201508.020.nc
2015,9,420.921875,NLDAS_NOAH0125_M.A201509.020.nc
2015,10,459.667724609375,NLDAS_NOAH0125_M.A201510.020.nc
2015,11,491.2514343261719,NLDAS_NOAH0125_M.A201511.020.nc
2015,12,535.5463256835938,NLDAS_NOAH0125_M.A201512.020.nc
2016,1,592.3535766601562,NLDAS_NOAH0125_M.A201601.020.nc
2016,2,605.6849365234375,NLDAS_NOAH0125_M.A201602.020.nc
2016,3,597.0184326171875,NLDAS_NOAH0125_M.A201603.020.nc
2016,4,570.084716796875,NLDAS_NOAH0125_M.A201604.020.nc
2016,5,567.52197265625,NLDAS_NOAH0125_M.A201605.020.nc
2016,6,531.8268432617188,NLDAS_NOAH0125_M.A201606.020.nc
2016,7,501.8166198730469,NLDAS_NOAH0125_M.A201607.020.nc
2016,8,477.72698974609375,NLDAS_NOAH0125_M.A201608.020.nc
2016,9,418.0074157714844,NLDAS_NOAH0125_M.A201609.020.nc
2016,10,417.77239990234375,NLDAS_NOAH0125_M.A201610.020.nc
2016,11,424.47479248046875,NLDAS_NOAH0125_M.A201611.020.nc
2016,12,497.4101867675781,NLDAS_NOAH0125_M.A201612.020.nc
2017,1,551.4678955078125,NLDAS_NOAH0125_M.A201701.020.nc
2017,2,568.1005859375,NLDAS_NOAH0125_M.A201702.020.nc
2017,3,564.1312866210938,NLDAS_NOAH0125_M.A201703.020.nc
2017,4,597.576416015625,NLDAS_NOAH0125_M.A201704.020.nc
2017,5,587.2575073242188,NLDAS_NOAH0125_M.A201705.020.nc
2017,6,559.72900390625,NLDAS_NOAH0125_M.A201706.020.nc
2017,7,529.0846557617188,NLDAS_NOAH0125_M.A201707.020.nc
2017,8,513.4298095703125,NLDAS_NOAH0125_M.A201708.020.nc
2017,9,478.92669677734375,NLDAS_NOAH0125_M.A201709.020.nc
2017,10,454.8892517089844,NLDAS_NOAH0125_M.A201710.020.nc
2017,11,527.476318359375,NLDAS_NOAH0125_M.A201711.020.nc
2017,12,538.1047973632812,NLDAS_NOAH0125_M.A201712.020.nc
2018,1,560.6988525390625,NLDAS_NOAH0125_M.A201801.020.nc
2018,2,615.9092407226562,NLDAS_NOAH0125_M.A201802.020.nc
2018,3,612.807861328125,NLDAS_NOAH0125_M.A201803.020.nc
2018,4,579.4998168945312,NLDAS_NOAH0125_M.A201804.020.nc
2018,5,589.6685791015625,NLDAS_NOAH0125_M.A201805.020.nc
2018,6,595.1439819335938,NLDAS_NOAH0125_M.A201806.020.nc
2018,7,545.0288696289062,NLDAS_NOAH0125_M.A201807.020.nc
2018,8,530.9461669921875,NLDAS_NOAH0125_M.A201808.020.nc
2018,9,523.4840087890625,NLDAS_NOAH0125_M.A201809.020.nc
2018,10,584.2193603515625,NLDAS_NOAH0125_M.A201810.020.nc
2018,11,626.269287109375,NLDAS_NOAH0125_M.A201811.020.nc
2018,12,622.2142333984375,NLDAS_NOAH0125_M.A201812.020.nc
2019,1,621.2179565429688,NLDAS_NOAH0125_M.A201901.020.nc
2019,2,617.9119873046875,NLDAS_NOAH0125_M.A201902.020.nc
2019,3,606.1334228515625,NLDAS_NOAH0125_M.A201903.020.nc
2019,4,586.2201538085938,NLDAS_NOAH0125_M.A201904.020.nc
2019,5,601.4805297851562,NLDAS_NOAH0125_M.A201905.020.nc
2019,6,598.7970581054688,NLDAS_NOAH0125_M.A201906.020.nc
2019,7,566.205322265625,NLDAS_NOAH0125_M.A201907.020.nc
2019,8,531.8341064453125,NLDAS_NOAH0125_M.A201908.020.nc
2019,9,471.6470031738281,NLDAS_NOAH0125_M.A201909.020.nc
2019,10,426.0686340332031,NLDAS_NOAH0125_M.A201910.020.nc
2019,11,464.16168212890625,NLDAS_NOAH0125_M.A201911.020.nc
2019,12,543.2811889648438,NLDAS_NOAH0125_M.A201912.020.nc
2020,1,583.1422729492188,NLDAS_NOAH0125_M.A202001.020.nc
2020,2,597.132080078125,NLDAS_NOAH0125_M.A202002.020.nc
2020,3,586.7080688476562,NLDAS_NOAH0125_M.A202003.020.nc
2020,4,599.2787475585938,NLDAS_NOAH0125_M.A202004.020.nc
2020,5,584.82861328125,NLDAS_NOAH0125_M.A202005.020.nc
2020,6,536.5819091796875,NLDAS_NOAH0125_M.A202006.020.nc
2020,7,488.2691955566406,NLDAS_NOAH0125_M.A202007.020.nc
2020,8,472.248779296875,NLDAS_NOAH0125_M.A202008.020.nc
2020,9,431.43389892578125,NLDAS_NOAH0125_M.A202009.020.nc
2020,10,467.08306884765625,NLDAS_NOAH0125_M.A202010.020.nc
2020,11,543.5264282226562,NLDAS_NOAH0125_M.A202011.020.nc
2020,12,601.3513793945312,NLDAS_NOAH0125_M.A202012.020.nc
2021,1,597.70068359375,NLDAS_NOAH0125_M.A202101.020.nc
2021,2,592.6822509765625,NLDAS_NOAH0125_M.A202102.020.nc
2021,3,608.2779541015625,NLDAS_NOAH0125_M.A202103.020.nc
2021,4,594.1998901367188,NLDAS_NOAH0125_M.A202104.020.nc
2021,5,566.5264892578125,NLDAS_NOAH0125_M.A202105.020.nc
2021,6,560.3123168945312,NLDAS_NOAH0125_M.A202106.020.nc
2021,7,535.5711059570312,NLDAS_NOAH0125_M.A202107.020.nc
2021,8,523.3218383789062,NLDAS_NOAH0125_M.A202108.020.nc
2021,9,570.3602294921875,NLDAS_NOAH0125_M.A202109.020.nc
2021,10,536.8334350585938,NLDAS_NOAH0125_M.A202110.020.nc
2021,11,555.927734375,NLDAS_NOAH0125_M.A202111.020.nc
2021,12,544.65576171875,NLDAS_NOAH0125_M.A202112.020.nc
2022,1,574.3175048828125,NLDAS_NOAH0125_M.A202201.020.nc
2022,2,598.15283203125,NLDAS_NOAH0125_M.A202202.020.nc
2022,3,590.5240478515625,NLDAS_NOAH0125_M.A202203.020.nc
2022,4,612.0057373046875,NLDAS_NOAH0125_M.A202204.020.nc
2022,5,607.2914428710938,NLDAS_NOAH0125_M.A202205.020.nc
2022,6,564.5108642578125,NLDAS_NOAH0125_M.A202206.020.nc
2022,7,483.23919677734375,NLDAS_NOAH0125_M.A202207.020.nc
2022,8,427.3763427734375,NLDAS_NOAH0125_M.A202208.020.nc
2022,9,393.8302917480469,NLDAS_NOAH0125_M.A202209.020.nc
2022,10,460.1044921875,NLDAS_NOAH0125_M.A202210.020.nc
2022,11,493.8910217285156,NLDAS_NOAH0125_M.A202211.020.nc
2022,12,566.0365600585938,NLDAS_NOAH0125_M.A202212.020.nc
2023,1,603.9507446289062,NLDAS_NOAH0125_M.A202301.020.nc
2023,2,589.8067626953125,NLDAS_NOAH0125_M.A202302.020.nc
2023,3,588.7493896484375,NLDAS_NOAH0125_M.A202303.020.nc
2023,4,564.5353393554688,NLDAS_NOAH0125_M.A202304.020.nc
2023,5,575.8465576171875,NLDAS_NOAH0125_M.A202305.020.nc
2023,6,512.6276245117188,NLDAS_NOAH0125_M.A202306.020.nc
2023,7,510.59747314453125,NLDAS_NOAH0125_M.A202307.020.nc
2023,8,477.9022216796875,NLDAS_NOAH0125_M.A202308.020.nc
2023,9,469.03570556640625,NLDAS_NOAH0125_M.A202309.020.nc
2023,10,499.634521484375,NLDAS_NOAH0125_M.A202310.020.nc
2023,11,501.4360656738281,NLDAS_NOAH0125_M.A202311.020.nc
2023,12,597.1228637695312,NLDAS_NOAH0125_M.A202312.020.nc
2024,1,625.9354248046875,NLDAS_NOAH0125_M.A202401.020.nc
2024,2,595.3017578125,NLDAS_NOAH0125_M.A202402.020.nc
2024,3,617.965576171875,NLDAS_NOAH0125_M.A202403.020.nc
2024,4,615.6860961914062,NLDAS_NOAH0125_M.A202404.020.nc
2024,5,559.4849853515625,NLDAS_NOAH0125_M.A202405.020.nc
2024,6,517.2533569335938,NLDAS_NOAH0125_M.A202406.020.nc
2024,7,464.00299072265625,NLDAS_NOAH0125_M.A202407.020.nc
2024,8,480.6363525390625,NLDAS_NOAH0125_M.A202408.020.nc
2024,9,419.71600341796875,NLDAS_NOAH0125_M.A202409.020.nc
2024,10,376.1068420410156,NLDAS_NOAH0125_M.A202410.020.nc
2024,11,367.89593505859375,NLDAS_NOAH0125_M.A202411.020.nc
2024,12,431.7349548339844,NLDAS_NOAH0125_M.A202412.020.nc
2025,1,479.58575439453125,NLDAS_NOAH0125_M.A202501.020.nc
2025,2,504.6147766113281,NLDAS_NOAH0125_M.A202502.020.nc
2025,3,540.6832885742188,NLDAS_NOAH0125_M.A202503.020.nc
2025,4,574.1273193359375,NLDAS_NOAH0125_M.A202504.020.nc
2025,5,567.6091918945312,NLDAS_NOAH0125_M.A202505.020.nc
2025,6,567.8424072265625,NLDAS_NOAH0125_M.A202506.020.nc
2025,7,529.6460571289062,NLDAS_NOAH0125_M.A202507.020.nc
2025,8,468.28155517578125,NLDAS_NOAH0125_M.A202508.020.nc
2025,9,419.5146179199219,NLDAS_NOAH0125_M.A202509.020.nc
2025,10,393.9305419921875,NLDAS_NOAH0125_M.A202510.020.nc
2025,11,420.9185791015625,NLDAS_NOAH0125_M.A202511.020.nc
2025,12,469.6055908203125,NLDAS_NOAH0125_M.A202512.020.nc
