,GW_storage[cm],SM_storage[cm],SFC_storage[cm],SWE_storage[cm],total_storage[cm],total_storage[cm]_noGW,anomaly[cm],SM_anomaly[cm],GW_anomaly[cm],SWE_anomaly[cm],SFC_anomaly[cm],anomaly[cm]_noGW
1999-11-30,2172.8753733783183,55.59110971490483,0.21442418642304198,0.06795868062616725,2228.7488659602727,55.87349258195404,-1.6767699040062893,0.1105049087170615,0.5402585182052297,-1.7775485464312482,-0.5499847844977244,-2.217028422211909
1999-12-31,2172.8410704556704,55.49147675901965,0.26292187035855896,0.5665198142297926,2229.1619888992786,56.320918443608,-1.263646965000368,0.01087195283187774,0.5059555955571884,-1.2789874128276228,-0.5014871005622074,-1.7696025605579502
2000-01-31,2172.7926877920927,55.74696687817213,0.38775350070725967,1.6135172488320662,2230.5409254198044,57.74823762771146,0.11528955552541437,0.26636207198436446,0.4575729319795188,-0.23198997822534922,-0.3766554702135067,-0.3422833764544892
2000-02-29,2172.7392067497867,56.63118521106172,0.5557316626067469,2.990092923009022,2232.916216546464,60.177009796677496,2.4905806821852345,1.1505804048739532,0.4040918896733185,1.1445856959516059,-0.20867730831401934,2.0864887925115414
2000-03-31,2172.6890651077174,57.78259642743679,0.7367314887784917,4.207595811040599,2235.4159888349736,62.72692372725588,4.990352970694656,2.3019916212490172,0.3539502476043515,2.3620885839831836,-0.02767748214227472,4.636402723089929
2000-04-30,2172.6599983621277,59.06755031089486,1.2569736621162741,3.277946155425603,2236.2624684905645,63.602470128436735,5.836832626285819,3.586945504707086,0.32488350201465876,1.4324389283681878,0.49256469119550794,5.511949124270783
2000-05-31,2172.682198268426,59.17949124674675,1.9827020775905764,0.9593128991954488,2234.803704491959,62.12150622353277,4.378068627680025,3.6988864405589776,0.34708340831281614,-0.8861943278619667,1.21829310666981,4.030985219366823
2000-06-30,2172.708997440481,57.047326650313515,1.321377513358049,0.047697606799772904,2231.1253992109523,58.41640177047133,0.6997633466737038,1.5667218441257451,0.37388258036793837,-1.7978096202576426,0.5569685424372827,0.3258807663053874
2000-07-31,2172.6836965662274,54.68124957315343,0.5129802955514953,0.0009650631017462452,2227.878891498034,55.19519493180667,-2.546744366244619,-0.799355233034344,0.34858170611427625,-1.8445421639556694,-0.25142867536927105,-2.895326072359282
2000-08-31,2172.6303404279165,52.52620321443758,0.20210738839850445,5.695508112178358e-07,2225.3586516003033,52.7283111723869,-5.066984263975464,-2.9544015917501874,0.29522556780319953,-1.8455066575066044,-0.5623015825222618,-5.362209831779052
2000-09-30,2172.5706471205526,52.4417403116472,0.12749945142967792,0.014055772973555869,2225.1539426566032,52.58329553605043,-5.271693207675636,-3.0388644945405754,0.23553226043949407,-1.8314514540838596,-0.6369095194910883,-5.5072254681155215
2000-10-31,2172.5187044113964,53.23681555479946,0.14238142146096486,0.07222095244718,2225.970122340104,53.45141792870761,-4.455513524174876,-2.243789251388303,0.18358955128308124,-1.7732862746102356,-0.6220275494598014,-4.639103075458338
2000-11-30,2172.50342752291,55.123150366596604,0.256832031461574,1.0760307516076202,2228.959440672576,56.45601314966581,-1.4661951917027396,-0.35745443959116235,0.1683126627970258,-0.7694764754497955,-0.5075769394591922,-1.6345078545001481
2000-12-31,2172.516723789213,55.18542035533413,0.3628358551568186,2.006491609686408,2230.0714716093903,57.554747820177354,-0.3541642548882275,-0.2951844508536414,0.1816089290999841,0.16098438262899273,-0.4015731157639477,-0.5357731839885943
2001-01-31,2172.516357094854,55.23735587348549,0.44542699133692754,2.976129723530631,2231.175269683207,58.658912588353054,0.7496338189280549,-0.2432489327022769,0.18124223474056347,1.1306224964732157,-0.31898197958383884,0.5683915841871019
2001-02-28,2172.5008682308253,55.841902908262625,0.5420687722190857,4.0295447983917585,2232.914384709699,60.41351647887347,2.4887488454199778,0.3612981020748601,0.16575337071207114,2.1840375713343434,-0.22234019870168065,2.3229954747075245
2001-03-31,2172.489414430473,57.559760755035356,0.8066173403227738,4.199222609781172,2235.055015135612,62.56560070513929,4.629379271333541,2.07915594884758,0.15429957035981198,2.353715382723756,0.04220836940200746,4.475079700973346
2001-04-30,2172.515373712581,59.06623704602297,1.434939586901895,3.2080844881703783,2236.224634833676,63.709261121095246,5.7989989693974975,3.5856322398352005,0.18025885246781034,1.3625772611129627,0.6705306159811288,5.6187401169292945
2001-05-31,2172.591630765197,59.323204507221085,1.9841113811916709,1.4131040481622386,2235.312050701772,62.72041993657499,4.886414837493179,3.842599701033313,0.25651590508375427,-0.43240317889517677,1.2197024102709042,4.629898932409043
2001-06-30,2172.6669955251955,56.927400638845576,1.4031900454399253,0.09288766263079502,2231.090473872112,58.42347834691629,0.6648380078330124,1.4467958326578023,0.3318806650822858,-1.7526195644266207,0.638781074519159,0.332957342750343
2001-07-31,2172.6664750042864,54.45739443368145,0.5163954868007001,0.0001070298126467945,2227.640371954581,54.9738969502948,-2.7852639096976413,-1.0232103725063157,0.3313601441731241,-1.845400197244769,-0.24801348412006627,-3.1166240538711483
2001-08-31,2172.6349630399736,53.43046135571474,0.25397831780258534,3.2121735193945905e-07,2226.319403034708,53.684439994734674,-4.106232829570594,-2.0501434504730303,0.29984817986029544,-1.8455069058400635,-0.510430653118181,-4.406081009431272
2001-09-30,2172.5981506422086,52.20023908220805,0.15110011859628356,0.0009337532494605616,2224.9504235962627,52.35227295405379,-5.475212268016296,-3.280365723979724,0.2630357820954733,-1.844573473807955,-0.6133088523244827,-5.73824805011216
2001-10-31,2172.5542180155144,51.61897200450592,0.11872328836239722,0.03256041091903167,2224.3244737193017,51.77025570378734,-6.101162144977129,-3.861632801681856,0.2191031554011,-1.812946816138384,-0.6456856825583691,-6.3202653003786065
2001-11-30,2172.503544143351,51.623046021173884,0.15285774602879337,0.28717368062173454,2224.566621591175,52.06307744782441,-5.859014273103468,-3.8575587850138864,0.1684292832376842,-1.558333546435681,-0.611551224891973,-6.027443556341538
2001-12-31,2172.448485175745,52.12902853604522,0.23370001782326497,2.265656557034535,2227.0768702866485,54.62838511090302,-3.3487655776302985,-3.3515762701425538,0.1133703156322594,0.42014932997711935,-0.5307089530975013,-3.4621358932629342
2002-01-31,2172.3879397674605,52.3812089069384,0.3261228130649315,2.6037905603595037,2227.699062047823,55.31112228036283,-2.7265738164554882,-3.0993958992493704,0.05282490734723169,0.7582833333020885,-0.4382861578558348,-2.779398723803115
2002-02-28,2172.3251980510895,52.43148208391746,0.3759180634946294,2.709985451316284,2227.842583649818,55.51738559872837,-2.5830522144605705,-3.0491227222703117,-0.009916809023376941,0.8644782242588684,-0.3884909074261369,-2.573135405437578
2002-03-31,2172.2572168823745,52.81200505483897,0.4634731043725994,2.874078233465288,2228.406773275052,56.14955639267686,-2.0188625892271053,-2.6685997513488022,-0.07789797773841595,1.0285710064078724,-0.3009358665481669,-1.9409646114890944
2002-04-30,2172.1914319015464,53.876946233812305,0.8480120391379947,1.151395515406077,2228.067785689903,55.87635378835637,-2.3578501743760563,-1.60365857237547,-0.14368295856685903,-0.6941117116513383,0.0836030682172284,-2.2141672158095775
2002-05-31,2172.152657502496,53.54495046933493,0.9227444632759424,0.38644246331381144,2227.0067948984206,54.85413739592469,-3.4188409658581977,-1.9356543368528416,-0.18245735761730497,-1.459064763743604,0.1583354923551761,-3.236383608241267
2002-06-30,2172.1092890416853,51.70422043753955,0.6017055073938922,0.01552733718350089,2224.4307423238024,52.32145328211694,-5.994893540476342,-3.776384368648226,-0.22582581842771737,-1.8299798898739148,-0.1627034635268742,-5.769067722049012
2002-07-31,2172.0385605112406,49.47906390787783,0.31286415794415484,1.2380401683231804e-06,2221.8304898151027,49.791929303862155,-8.59514604917623,-6.0015408983099405,-0.2965543488728055,-1.8455059890172474,-0.45154481297661153,-8.298591700303797
2002-08-31,2171.946613877996,48.12969262859094,0.1491373464199998,3.166347618464707e-11,2220.2254438530385,48.2788299750426,-10.200192011240269,-7.350912177596837,-0.38850098211731077,-1.845507227025752,-0.6152716245007664,-9.811691029123354
2002-09-30,2171.8556421480835,49.148723727411706,0.0900623673994036,0.001298405002448831,2221.095726647897,49.240084499813555,-9.32990921638165,-6.33188107877607,-0.4794727120296342,-1.8442088220549666,-0.6743466035213628,-8.850436504352398
2002-10-31,2171.8067412271716,50.70150949447522,0.10042814312503903,0.09713599275521916,2222.705814857527,50.899073630355474,-7.719821006751737,-4.779095311712554,-0.5283736329416419,-1.7483712343021962,-0.6639808277957273,-7.191447373810476
2002-11-30,2171.78996850157,51.566819530504056,0.14853219615010624,1.0519105616212285,2224.5572307898456,52.7672622882754,-5.868405074433312,-3.913785275683708,-0.5451463585431434,-0.7935966654361871,-0.6158767747706602,-5.323258715890553
2002-12-31,2171.7819603279454,51.87155310624749,0.22952380597007993,1.5178396648567627,2225.40087690502,53.618916577074344,-5.0247589592587385,-3.609051699940275,-0.5531545321675088,-0.3276675622006528,-0.5348851649506864,-4.471604427091613
2003-01-31,2171.7650994859364,51.98213950467158,0.33919643595935456,2.1590935135593394,2226.2455289401264,54.48042945419027,-4.180106924152335,-3.4984653015161893,-0.5700153741770433,0.3135862865019236,-0.4252125349614117,-3.6100915499756754
2003-02-28,2171.7356077076834,52.463809605577765,0.4506449759573943,2.5916753498161578,2227.241737639035,55.50612993135131,-3.1838982252438317,-3.016795200610011,-0.5995071524295762,0.746168122758742,-0.31376399496337204,-2.584391072814639
2003-03-31,2171.7056881338094,54.04772064281533,0.6556812132602106,3.730297423137892,2230.1393874130226,58.43369927921343,-0.28624845125615755,-1.4328841633724418,-0.6294267263040348,1.884790196080476,-0.10872775766055581,0.34317827504748055
2003-04-30,2171.704759152744,54.93953070212345,0.919926676390998,3.229970058734269,2230.7941865899925,59.08942743724871,0.36855072571379865,-0.5410741040643289,-0.6303557073693418,1.3844628316768537,0.1555177054702317,0.9989064330827587
2003-05-31,2171.7369308093957,55.52235916595502,1.3608570262436288,2.2651493698016156,2230.8852963713957,59.14836556200027,0.45966050711722384,0.041754359767250906,-0.5981840507174626,0.4196421427442001,0.5964480553228626,1.0578445578343154
2003-06-30,2171.8155716634906,54.59483938376492,1.5805726019449649,0.22998380699731508,2228.2209674561977,56.405395792707196,-2.2046684080810173,-0.885765422422849,-0.5195431966226453,-1.6155234200601003,0.8161636310241983,-1.6851252114587487
2003-07-31,2171.8383421063836,52.19869969231069,0.7103668207161975,0.003447832783880447,2224.7508564521945,52.91251434581077,-5.674779412084512,-3.281905113877076,-0.496772753729723,-1.842059394273535,-0.054042150204568755,-5.178006658355178
2003-08-31,2171.804957949036,50.47113285307532,0.25729162869949457,7.665025933259955e-05,2222.5334590810703,50.72850113203414,-7.892176783208317,-5.009471953112455,-0.5301569110768839,-1.845430576798083,-0.5071173422212718,-7.362019872131808
2003-09-30,2171.7612235929028,51.038179573962275,0.19513573332854878,0.007207201594235139,2223.001746101788,51.24052250888506,-7.423889762490773,-4.442425232225499,-0.5738912672102698,-1.8383000254631803,-0.5692732375922176,-6.849998495280895
2003-10-31,2171.736509671845,50.58054053967496,0.14939591788292883,0.008439275724179244,2222.4748854051268,50.73837573328207,-7.9507504591520535,-4.9000642665128025,-0.5986051882685672,-1.8370679513332364,-0.6150130530378375,-7.352145270883875
2003-11-30,2171.7080302781396,50.904869152206565,0.18496228210179966,1.0887769149634032,2223.8866386274117,52.17860834927177,-6.538997236867272,-4.575735653981204,-0.6270845819734827,-0.7567303120940123,-0.5794466888189667,-5.911912654894181
2003-12-31,2171.674694054151,51.411880629401466,0.25834664232521604,1.855018671794519,2225.1999399976726,53.525245943521206,-5.22569586660638,-4.068724176786297,-0.6604208059620326,0.009511444737103449,-0.5060623285955503,-4.565275060644742
2004-01-31,2171.6341569005467,51.60937151500097,0.33826585392350283,3.90967961048219,2227.4914738799534,55.85731697940667,-2.9341619843255433,-3.871233291186797,-0.7009579595666351,2.0641723834247743,-0.4261431169972634,-2.2332040247592837
2004-02-29,2171.586433811725,51.92688159954426,0.40906089524999034,4.5605497033892615,2228.4829260099086,56.896492198183516,-1.9427098543701269,-3.553723206643508,-0.7486810483880739,2.715042476331846,-0.355348075670776,-1.1940288059824358
2004-03-31,2171.5395657174427,53.598446449373945,0.6469141926051204,4.003679808257796,2229.78860616768,58.24904045023686,-0.6370296965990133,-1.882158356813822,-0.7955491426703266,2.1581725812003807,-0.11749477831564588,0.15851944607091478
2004-04-30,2171.543128225025,55.84012970364888,1.2327842035637566,2.2273939418543782,2230.843436074092,59.30030784906701,0.41780020981361,0.3595248974611049,-0.7919866350878244,0.3818867147969625,0.4683752326429903,1.2097868449010596
2004-05-31,2171.608517697673,55.854462143425394,1.3115729058893237,1.1136246985295073,2229.888177445517,58.27965974784423,-0.5374584187614716,0.3738573372376266,-0.7265971624401389,-0.7318825285279082,0.5471639349685574,0.18913874367827807
2004-06-30,2171.6730055893863,54.232610182215446,1.1415630449338818,0.14274686636022185,2227.189925682896,55.516920093509555,-3.235710181382715,-1.2479946239723227,-0.6621092707267034,-1.702760360697194,0.37715407401311557,-2.573600910656399
2004-07-31,2171.6833551037225,52.56186467183135,0.6489988753092744,0.002117230928978237,2224.896335881792,53.21298077806961,-5.529299982486737,-2.9187401343564146,-0.6517597563907915,-1.8433899961284372,-0.11541009561149197,-4.877540226096341
2004-08-31,2171.6551448219134,50.95647213277792,0.31385735956575145,7.391986366167699e-05,2222.9255482341205,51.27040341220733,-7.50008763015841,-4.524132673409853,-0.6799700382001735,-1.8454333071937536,-0.4505516113550149,-6.820117591958619
2004-09-30,2171.6142421898667,51.246764243422454,0.22846742224489608,0.027147834073226646,2223.116621689607,51.50237949974058,-7.309014174671727,-4.233840562765317,-0.7208726702467421,-1.8183593929841888,-0.5359415486758703,-6.588141504425374
2004-10-31,2171.597248313998,52.91654086693873,0.3488568948949377,0.22728317538075193,2225.0899292512127,53.492680937214416,-5.335706613066041,-2.5640639392490425,-0.7378665461149024,-1.6182240516766635,-0.4155520760258286,-4.597840066951533
2004-11-30,2171.632589973705,55.22638496333859,0.5354303965642757,1.0208822529341455,2228.4152875865416,56.78269761283701,-2.01034827773712,-0.2542198428491763,-0.7025248864085648,-0.8246249741232701,-0.22897857435649063,-1.3078233913289348
2004-12-31,2171.723508606088,55.84082431862486,0.6016117437455235,2.3114056249601362,2230.477350293419,58.75384168733053,0.05171442914005545,0.3602195124370985,-0.6116062540249168,0.46589839790272103,-0.16279722717524278,0.6633206831645788
2005-01-31,2171.817325245379,57.30467837099966,0.7479191880081139,5.107664412853252,2234.97758721724,63.160261971861026,4.551951352961051,1.824073564811887,-0.5177896147344241,3.2621571857958362,-0.01648978291265239,5.069740967695073
2005-02-28,2171.9309802689686,58.55184933194379,0.867607601296511,6.271709312134258,2237.6221465143435,65.69116624537457,7.196510650064596,3.0712445257560255,-0.40413459114439626,4.426202085076842,0.1031986303757448,7.600645241208616
2005-03-31,2172.054107390213,59.561299185588595,0.9586773274110048,6.129215926557605,2238.70329982977,66.6491924395572,8.277663965491515,4.08069437940082,-0.28100746990012354,4.283708699500189,0.19426835649023835,8.55867143539125
2005-04-30,2172.162398804038,60.51320491776996,1.4786187104416848,5.176033348260654,2239.33025578051,67.16785697647231,8.90461991623137,5.032600111582196,-0.1727160560753734,3.330526121203239,0.7142097395209185,9.077335972306356
2005-05-31,2172.290559733223,61.57340866006275,2.34246448560318,3.163213280406314,2239.3696461592954,67.07908642607224,8.944010295016538,6.092803853874979,-0.04455512689014235,1.3177060533488982,1.578055514682414,8.988565421906292
2005-06-30,2172.4565747977895,60.74981595293598,2.4215507486062324,0.727757824009068,2236.355699323341,63.89912452555128,5.930063459061954,5.269211146748212,0.12145993767625088,-1.1177494030483477,1.6571417776854658,5.808603521385332
2005-07-31,2172.5309714016425,57.36309019188774,1.087025394687665,0.025567830545693997,2231.0066548187638,58.4756834171211,0.5810189544849524,1.8824853856999708,0.19585654152943013,-1.8199393965117217,0.3226164237668985,0.38516241295514997
2005-08-31,2172.542679530654,55.52249620629098,0.37777816591200575,1.0455280740154423e-05,2228.4429643581375,55.90028482748374,-1.9826715061410658,0.04189140010321653,0.20756467054077066,-1.8454967717766755,-0.3866308050087605,-2.1902361766822174
2005-09-30,2172.5398204891285,54.36353676316814,0.17856815169067544,0.0011490350356103257,2227.0830744390228,54.54325394989443,-3.342561425256095,-1.1170680430196276,0.2047056290150503,-1.8443581920218053,-0.5858408192300909,-3.5472670542715212
2005-10-31,2172.5331197989535,55.31904126520515,0.2697841011855438,0.022147516820785498,2228.144092682165,55.61097288321149,-2.2815431821136447,-0.16156354098261455,0.1980049388404384,-1.8233597102366301,-0.4946248697352225,-2.479548120954465
2005-11-30,2172.5389513337964,55.893074678952495,0.3902347612916335,0.33946446324909996,2229.16172523729,56.62277390349323,-1.2639106269889775,0.4124698727647276,0.2038364736833513,-1.5060427638083156,-0.3741742096291328,-1.4677471006727187
2005-12-31,2172.5438285664795,55.90775821916567,0.4344998433057236,1.7626586374000974,2230.648745266351,58.104916699871495,0.22310940207219107,0.4271534129779029,0.20871370636626807,-0.08284858965731792,-0.3299091276150427,0.014395695705544536
2006-01-31,2172.5326536988387,55.999902941668715,0.5006273027671891,3.031387316016285,2232.064571259291,59.53191756045219,1.6389353950123298,0.5192981354809494,0.19753883872570402,1.1858800889588694,-0.2637816681535772,1.4413965562862439
2006-02-28,2172.5063778769186,56.05667507212659,0.5493234046975696,3.9713443756807796,2233.0837207294235,60.57734285250494,2.658084865144669,0.5760702659388193,0.17126301680530429,2.125837148623364,-0.21508556622319674,2.486821848338989
2006-03-31,2172.4699548977337,56.74577764413269,0.769478758860613,4.2638053451792475,2234.249016645906,61.77906174817254,3.8233807816273915,1.2651728379449105,0.13484003762040916,2.4182981181218315,0.00506978793984664,3.688540744006591
2006-04-30,2172.445892587028,58.35460499790209,1.6125187852906449,3.314243077018957,2235.72725944724,63.28136686021169,5.301623582961238,2.874000191714321,0.110777726915113,1.468735849961541,0.8481098143698784,5.190845856045742
2006-05-31,2172.4679384571996,57.8002470820611,1.9267480293809458,1.0724185583420187,2233.267352126984,60.799413669784066,2.841716262704874,2.3196422758733286,0.1328235970863771,-0.7730886687153968,1.1623390584601796,2.7088926656181136
2006-06-30,2172.482149415067,55.5502956429792,1.288827056757222,0.04212581791183833,2229.363397932715,56.88124851764826,-1.0622379315634445,0.06969083679142474,0.14703455495387502,-1.803381409145577,0.5244180858364555,-1.2092724865176947
2006-07-31,2172.4485218484574,53.62690436692433,0.480065194399778,4.9094137078096664e-05,2226.5555405039186,54.107018655461175,-3.8700953603600126,-1.8537004392634473,0.11340698834438047,-1.8454581329203374,-0.2843437765209883,-3.983502348704771
2006-08-31,2172.399862195938,52.58247364650339,0.21848549116720742,1.2319827258889354e-06,2225.2008225655914,52.80096036965331,-5.224813298687349,-2.8981311596843886,0.06474733582490871,-1.8455059950746895,-0.5459234797535589,-5.289560634512635
2006-09-30,2172.356431604714,52.66858248303308,0.17976067402836218,0.025393236882146796,2225.2301679986576,52.873736393943595,-5.195467865621448,-2.812022323154688,0.021316744600534954,-1.8201139901752688,-0.5846482968924042,-5.2167846102223585
2006-10-31,2172.358584036677,56.37438387096752,0.5187737030898624,0.13390228470268456,2229.385643895437,57.027059858760076,-1.0399919688418873,0.8937790647797549,0.023469176563594374,-1.7116049423547308,-0.24563526783090392,-1.0634611454058778
2006-11-30,2172.459602598951,57.39183428982835,0.6040501886538935,0.45045571070944324,2230.905942788142,58.44634018919169,0.48030692386352536,1.9112294836405779,0.12448773883741385,-1.3950515163479724,-0.16035878226687283,0.35581918502573484
2006-12-31,2172.5367390858105,57.289500620866086,0.5637209305293955,1.371445624194287,2231.7614062614007,59.224667175589765,1.3357703971217727,1.8088958146783123,0.20162422569755872,-0.47406160286312876,-0.2006880403913708,1.134146171423815
2007-01-31,2172.5707590423963,57.44840868987079,0.590550692246815,2.3286907284175635,2232.9384091529314,60.367650110535166,2.512773288652715,1.9678038836830152,0.23564418228311884,0.4831835013601477,-0.17385827867395126,2.277129106369214
2007-02-28,2172.576870794916,57.80947934838791,0.6823161962385382,2.4847029207771816,2233.5533692603194,60.97649846540363,3.1277333960408322,2.3288745422001447,0.24175593480277277,0.639195693719766,-0.08209277468222803,2.8859774612376845
2007-03-31,2172.5701245418995,58.35754591400577,1.033153669267007,2.294114757957166,2234.25493888313,61.684814341229945,3.8293030188509793,2.876941107818001,0.23500968178659212,0.44860753089975036,0.2687446983462406,3.594293337063994
2007-04-30,2172.5737340444693,58.98648088206834,1.474037431981777,1.3559452288366751,2234.390197587356,61.816463542886794,3.964561723077169,3.5058760758805754,0.23861918435592883,-0.4895619982207405,0.7096284610610107,3.725942538720848
2007-05-31,2172.5936031138253,58.913728116859126,1.4716076933765434,0.5283272446884473,2233.5072661687495,60.913663054924115,3.081630304470923,3.433123310671355,0.258488253712368,-1.3171799823689683,0.7071987224557773,2.823142050758166
2007-06-30,2172.607550023958,56.57809387168474,0.9185259243351098,0.03519876319453623,2230.1393685831727,57.531818559214386,-0.28626728110600275,1.0974890654969751,0.2724351638451613,-1.8103084638628792,0.1541169534143434,-0.5587024449515587
2007-07-31,2172.583351657634,53.48419076002661,0.3423877329817073,0.0,2226.409930150642,53.82657849300831,-4.015705713636704,-1.9964140461611595,0.24823679752053887,-1.8455072270574153,-0.422021237939059,-4.263942511157632
2007-08-31,2172.5428665974646,52.59700059178916,0.163718960550542,1.2486440699300937e-06,2225.3035873984486,52.76072080098376,-5.122048465830183,-2.883604214398615,0.20775173735162775,-1.8455059784133456,-0.6006900103702243,-5.329800203182183
2007-09-30,2172.50637930281,52.173131165514604,0.10681378843781367,0.0020008014195035356,2224.7883250581817,52.28194575537193,-5.637310806096962,-3.307473640673161,0.17126444269668595,-1.8435064256379121,-0.6575951824829527,-5.808575248794024
2007-10-31,2172.487764621757,53.77660765345149,0.19383247487206381,0.05215392069406327,2226.510358670774,54.02259404901763,-3.915277193504341,-1.7039971527362752,0.15264976164360605,-1.7933533063633522,-0.5705764960487025,-4.067926955148328
2007-11-30,2172.486607689346,53.333279046075354,0.23503911468724759,0.04170232742535981,2226.096628177534,53.61002048818796,-4.329007686744924,-2.147325760112414,0.15149282923267468,-1.8038048996320557,-0.5293698562335187,-4.480500515977986
2007-12-31,2172.4792022512174,54.68599279627838,0.37679516391518525,2.6715448986599943,2230.2135351100706,57.734332858853556,-0.21210075420805014,-0.7946120099093942,0.14408739110395893,0.8260376716025788,-0.38761380700558107,-0.3561881453123941
2008-01-31,2172.4766831103266,55.07855574138864,0.4581459453919856,5.372423232613946,2233.385808029721,60.90912491939458,2.960172165442187,-0.40204906479912383,0.14156825021317945,3.526916005556531,-0.30626302552878076,2.8186039152286284
2008-02-29,2172.470555203413,55.56084195461105,0.5439076021258477,8.312124614251085,2236.887429374401,64.41687417098798,6.461793510122193,0.08023714842328458,0.1354403432997733,6.466617387193668,-0.2205013687949187,6.326353166822037
2008-03-31,2172.469031202413,56.77830151468591,0.7114796773053793,7.844726903603125,2237.8035392980078,65.33450809559442,7.377903433728647,1.2976967084981346,0.1339163422998041,5.999219676545709,-0.05292929361538708,7.243987091428459
2008-04-30,2172.4813476608642,58.00215565867666,1.2102823498003903,6.404336421366068,2238.0981220907074,65.61677442984312,7.672486226428498,2.5215508524888897,0.1462328007509402,4.558829194308652,0.4458733788796239,7.526253425677169
2008-05-31,2172.5324733848365,58.78328639427081,2.0842151280397156,3.5626490095261683,2236.9626239166732,64.43015053183669,6.536988052394597,3.3026815880830376,0.1973585247234782,1.717141782468753,1.3198061571189492,6.339629527670741
2008-06-30,2172.648636168612,58.56602368654757,2.3471609728146667,0.7053976444877015,2234.267218472462,61.618582303849934,3.8415826081832107,3.085418880359794,0.313521308498836,-1.140109582569714,1.5827520018939,3.5280612996839817
2008-07-31,2172.6937469271907,55.49773917384745,0.9941383258309627,0.017709724282265606,2229.2033341511515,56.50958722396068,-1.222301713127499,0.01713436765967635,0.3586320670773901,-1.82779750277515,0.22972935491019641,-1.580933780205275
2008-08-31,2172.6774645691657,53.63141662749552,0.35213881136714326,9.692195569661709e-05,2226.661116929984,53.983652360818354,-3.7645189342944247,-1.849188178692249,0.34234970905277934,-1.8454103051017188,-0.4122701595536231,-4.106868643347589
2008-09-30,2172.6473395760254,53.07870736469853,0.18795294013169175,0.0006389473611972887,2225.914638828217,53.26729925219142,-4.510997036061954,-2.401897441489234,0.3122247159121811,-1.8448682796962184,-0.5764560307890746,-4.823221751974525
2008-10-31,2172.6139588038955,52.880447291958,0.1521614116520945,0.023362781138418533,2225.669930288644,53.055971484748504,-4.755705575634638,-2.6001575142297715,0.2788439437824128,-1.822144445918997,-0.6122475592686718,-5.034549519417438
2008-11-30,2172.578758665462,52.89449782497405,0.19426983837222675,0.1886402486342468,2225.8561665774423,53.27740791198052,-4.569469286836563,-2.5861069812137174,0.24364380534847088,-1.6568669784231687,-0.5701391325485395,-4.813113092185424
2008-12-31,2172.540389305616,53.515042460935504,0.30306152034086514,1.8975388601274639,2228.2560321470196,55.715642841403834,-2.169603717259149,-1.9655623452522648,0.20527444550260565,0.05203163307004828,-0.4613474505799011,-2.3748781627621156
2009-01-31,2172.4994858767136,54.04167516931368,0.42157941590816894,4.490860652964107,2231.4536011149,58.95411523818595,1.0279652506211097,-1.4389296368740951,0.16437101660073522,2.6453534259066913,-0.34282955501259743,0.863594234020001
2009-02-28,2172.46294827585,55.068242346980796,0.5410330149952335,4.807622414589308,2232.8798460524154,60.416897776565335,2.4542101881365985,-0.41236245920697795,0.1278334157368306,2.962115187531893,-0.2233759559255329,2.3263767723993842
2009-03-31,2172.437207501851,55.90633337225843,0.7879529095088847,4.076227376176696,2233.207721159795,60.770513657944015,2.782085295516021,0.42572856607066584,0.10209264173757705,2.230720149119281,0.02354393858811838,2.6799926537780676
2009-04-30,2172.426165347897,56.97712165478311,1.2590382714928734,4.240833555711656,2234.903158829885,62.476993481987634,4.477522965605924,1.4965168485953366,0.09105048778385101,2.3953263286542406,0.494629300572107,4.3864724778216875
2009-05-31,2172.4596786268435,57.965597268294935,2.1903865088600454,1.8598338676940978,2234.475496271693,62.01581764484908,4.049860407413837,2.484992462107166,0.12456376673033016,0.014326640636682283,1.425977537939279,3.925296640683129
2009-06-30,2172.534317393834,58.09216265105155,2.1183139925980417,0.21066953455475532,2232.9554635720388,60.421146178204346,2.529827707759822,2.6115578448637784,0.19920253372103186,-1.6348376925026602,1.3539050216772754,2.3306251740383956
2009-07-31,2172.5654266185024,55.989647125265904,1.016996372020285,0.0026470367293928783,2229.574717152518,57.00929053401559,-0.8509187117604876,0.509042319078142,0.23031175838949972,-1.8428601903280226,0.25258740109951866,-1.08123047015036
2009-08-31,2172.559687061235,53.457818264014925,0.34226548002727497,1.4794592387904426e-06,2226.3597722847367,53.80008522350144,-4.065863579542206,-2.0227865421728444,0.2245722011219153,-1.8455057475981766,-0.42214349089349135,-4.29043578066451
2009-09-30,2172.5283052815785,52.14840953585877,0.1524908304008645,0.0006174055267763839,2224.8298230533646,52.30151777178641,-5.595812810914104,-3.3321952703290005,0.19319042146504128,-1.844889821530639,-0.6119181405199018,-5.789003232379539
2009-10-31,2172.4869255053286,52.33346128017781,0.13104843148704137,0.10339664573253952,2225.054831862726,52.56790635739738,-5.370804001552953,-3.1471435260099665,0.15181064521522897,-1.742110581324876,-0.633360539433725,-5.522614646768566
2009-11-30,2172.4450244045142,52.799979286913,0.18325932740475678,0.23902248078423874,2225.6672854996164,53.222261095102,-4.758350364662514,-2.6806255192747677,0.1099095444010503,-1.6064847462731768,-0.5811496435160095,-4.868259909063952
2009-12-31,2172.4011664644245,52.9844019353705,0.2708954797861086,1.7855595396994066,2227.4420234192808,55.04085695485602,-2.983612444998235,-2.4962028708172737,0.06605160431131273,-0.059947687358008823,-0.49351349113465764,-3.049664049309938
